index,brand,Model,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,Price_MYR
891,hp,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),75,intel,core i5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,3354.0
892,asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,3740.776
893,hp,HP Victus 15-fb0121AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,2703.48
894,hp,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),56,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,1767.4279999999999
895,asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),52,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2069.08
896,hp,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.1,2560,1440,windows,1,6239.48
897,msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),89,intel,core i9,24,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,13571.48
898,asus,Asus Vivobook Go 14 E1404GA-NK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),48,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2026.9599999999998
899,asus,Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2911.48
900,msi,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,3389.8799999999997
901,msi,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),71,intel,core i5,6,12,16,HDD,1024,SSD,256,nvidia,dedicated,False,15.6,1920,1080,windows,No information,3795.48
902,acer,Acer Nitro 5 AN515-47 2023 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),73,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3587.48
903,acer,Acer Predator Helios 16 PH16-71 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),74,intel,core i7,16,24,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,10404.68
904,acer,Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,4050.2799999999997
905,msi,MSI Stealth 16 Studio A13VF-023IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),84,intel,core i7,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,2560,1600,windows,2,11439.48
906,lenovo,Lenovo ThinkPad P14s 21AKS02800 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),78,intel,core i7,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,1920,1080,windows,3,6410.092
907,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK552WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),63,intel,core i5,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3691.48
908,msi,MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),87,intel,core i7,16,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,11231.48
909,msi,MSI Stealth 14 Studio A13VF-037IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),80,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,2560,1600,windows,2,8943.48
910,msi,MSI GF63 Thin 11UC-1297IN Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),70,intel,core i5,6,12,8,HDD,1024,SSD,256,nvidia,dedicated,False,15.6,1920,1080,windows,No information,3639.48
911,asus,Asus Vivobook 15X 2023 K3504VAB-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),56,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3250.0
912,asus,Asus Vivobook 16 2023 X1605VA-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,16.0,1920,1200,windows,1,3577.6
913,hp,HP Spectre x360 2023 13.5-ef2034TU Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home),75,intel,core i7,10,12,32,SSD,1024,No secondary storage,0,intel,integrated,True,13.5,3000,2000,windows,1,7478.848
914,asus,Asus Vivobook S15 OLED 2023 K5504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),60,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,4471.48
915,asus,Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),57,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2391.48
916,asus,Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),56,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,3119.48
917,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),71,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,2880,1800,windows,1,5459.48
918,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),64,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3556.2799999999997
919,asus,Asus Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,13.3,2880,1800,windows,1,5095.48
920,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2880,1800,windows,1,4835.48
921,asus,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),62,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3379.48
922,asus,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),60,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3899.48
923,asus,Asus Vivobook Go 15 OLED 2023 E1504GA-LK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),53,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2287.48
924,dell,Dell Inspiron 3525 D560771WIN9S Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11),62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2339.48
925,asus,Asus VivoBook 14 2023 X1404VA-NK541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),58,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,3327.48
926,asus,Asus Vivobook Go 15 2023 E1504GA-NJ322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),51,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2040.5839999999998
927,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN753WS Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),74,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,True,14.0,2880,1800,windows,1,6759.48
928,asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ520WS Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/Win11),62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,True,14.0,1920,1200,windows,1,3067.48
929,lenovo,Lenovo V15 82QYA00MIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),47,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,1156.4279999999999
930,hp,HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home),64,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1366,768,windows,1,1949.48
931,dell,Dell Vostro 3420 D552317WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2906.7999999999997
932,msi,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,dedicated,False,15.6,1920,1080,windows,1,3223.48
933,hp,HP Spectre x360 16-f2002TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),79,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,intel,integrated,True,16.0,3072,1920,windows,1,7586.748
934,hp,HP Spectre x360 2023 13.5-ef2033TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),72,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,True,13.5,3000,2000,windows,1,7202.572
935,lenovo,Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB SSD/ DOS),43,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1920,1080,dos,1,1143.48
936,honor,Honor MagicBook 15 BMH-WFQ9HN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),59,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2287.48
937,acer,Acer Aspire 7 A715-75G Gaming Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,2391.48
938,acer,Acer Aspire 3 15 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),50,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,1715.48
939,acer,Acer Aspire 3 14 A314-36M Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),44,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,1668.6799999999998
940,acer,Acer Predator Helios 16 NH.QJRSI.003 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),71,intel,core i9,24,32,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,9619.948
941,acer,Acer Predator Helios 16 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),77,intel,core i9,24,32,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,12999.48
942,lenovo,Lenovo V14-IGL 82C40185PB Laptop (Celeron N4020/ 4GB/ 256GB SSD/ DOS),45,intel,celeron,2,2,4,SSD,256,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1,1143.48
943,lenovo,Lenovo V14 82KAA04QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),58,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1366,768,dos,1,2391.48
944,lenovo,Lenovo ThinkBook 15 G3 21A4A08WIH Laptop (AMD Ryzen 3 5300U/ 8 GB/ 512 GB SSD/ Win11 Home),56,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,1741.48
945,lenovo,Lenovo V15 G2 82KDA022IH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),56,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,1866.28
946,asus,Asus Vivobook Pro 15 OLED M3500QC-L1712WS Laptop (Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),67,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,4134.0
947,fujitsu,Fujitsu FMV MH 4ZR1K10326 Laptop (AMD Ryzen 7 5825U/ 16GB/ 512GB SSD/ Win11),70,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,2,2937.6879999999996
948,hp,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),58,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2245.88
949,msi,MSI Modern 15 B7M-072IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),53,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2287.48
950,dell,Dell XPS 9315 D560076WIN9S Laptop (12th Gen Core i5 / 16GB/ 512GB SSD/ Win11),68,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,13.0,1920,1080,windows,1,6219.2
951,acer,Acer Aspire 3 A315-24P Laptop (Ryzen 3 7520U/ 8GB/ 256GB SSD/ Win11 Home),52,amd,ryzen 3,4,8,8,SSD,256,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,1455.48
952,lenovo,Lenovo IdeaPad 3 15ITL6 82H803DNIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),60,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,1897.48
953,msi,MSI Modern 15 B7M-071IN Laptop (AMD Ryzen 5-7530U/ 16GB/ 512GB SSD/ Win11),54,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2547.48
954,lenovo,Lenovo Thinkpad E15 21E6S05A00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),66,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2391.48
955,lenovo,Lenovo Thinkpad E15 21E6S05G00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),55,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,dos,1,3431.948
956,dell,Dell Vostro 5620 M552319WIN9S Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),72,intel,core i7,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1080,windows,1,4575.48
957,lenovo,Lenovo E41-55 82FJ00A0IH Laptop (AMD Ryzen 3 3250U/ 8GB/ 1TB HDD/ DOS),52,amd,ryzen 3,2,4,8,HDD,1024,No secondary storage,0,amd,integrated,False,14.0,1920,1080,dos,1,1767.48
958,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),59,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,2640.8199999999997
959,hp,HP Pavilion 15s-fq5013nia Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,3015.48
960,lenovo,Lenovo Thinkpad P16s 21BTS02000 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 4GB Graph),75,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,3,7606.092
961,hp,HP 247 G8 Laptop (AMD Ryzen 3 3500U/ 8GB/ 512GB SSD/Win11),52,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1366,768,windows,1,1710.28
962,lenovo,Lenovo ThinkBook 14 20VDA0V1IH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),54,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1,2262.0
963,asus,Asus Vivobook 14 OLED 2023 M1405YA-KM541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,2880,1800,windows,1,3218.7999999999997
964,hp,HP Chromebook x360 13b-ca0006MU Laptop (MediaTek Kompanio 1200/ 8GB/ 256 GB SSD/ Chrome OS),43,other,other,8,0,8,SSD,256,No secondary storage,0,arm,integrated,True,13.3,1920,1080,chrome,1,2056.652
965,hp,HP Chromebook 15a-na0012TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),37,intel,celeron,2,2,4,HDD,128,No secondary storage,0,intel,integrated,False,15.6,1366,768,chrome,1,1091.48
966,lenovo,Lenovo V14 82KAA08BIH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Dos),50,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1,1611.48
967,hp,HP 255 G8 689T4PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Win11 Home),59,amd,ryzen 3,2,4,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,1403.9479999999999
968,lenovo,Lenovo V15 G3 82TTA01EIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),48,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,dos,1,1674.3999999999999
969,asus,Asus ROG Zephyrus M16 2023 GU604VZ-NM050WS Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 / 12GB Graph),89,intel,core i9,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,12999.48
970,asus,Asus Vivobook Go 14 2023 E1404FA-NK522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11),58,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2338.44
971,asus,Asus Vivobook Go 14 2023 E1404FA-NK542WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11),59,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2375.88
972,lenovo,Lenovo Thinkbook 15 21DJA0D9IH Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),64,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,3119.48
973,msi,MSI Modern 14 C7M-063IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),60,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,2183.48
974,hp,HP 247 G8 796Z3PA Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ DOS),47,amd,ryzen 3,2,4,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1366,768,dos,1,1611.9479999999999
975,acer,Acer Nitro 5 AN515-58 UN.QFHSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),71,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3977.948
976,msi,MSI Modern 14 C12M-440IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),58,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,1975.48
977,msi,MSI Modern 14 C12M-439IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2469.48
978,msi,MSI Prestige 13 Evo A13M-063IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home),72,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,False,13.3,1920,1200,windows,2,4835.48
979,msi,MSI Sword 15 A12UDX-468IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),74,intel,core i5,8,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,4315.48
980,acer,Acer Aspire 3 A315-24P NX.KDESI.003 Laptop (Ryzen 3 7520U/ 8GB/ 512GB SSD/ Win11 Home),54,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,1559.48
981,asus,Asus Vivobook Go 14 2023 E1404FA-NK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),53,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,1673.8799999999999
982,asus,Asus Vivobook Pro 15 M6500QC-HN742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3587.48
983,lg,LG Gram 16T90Q-G.AH75A2 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),72,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,True,16.0,2560,1600,windows,1,6161.947999999999
984,msi,MSI Prestige 14 Evo B13M-279IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home),67,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,2,4544.331999999999
985,acer,Acer Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),71,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,3587.948
986,msi,MSI Modern 15 B13M-289IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,2630.732
987,msi,MSI Modern 14 C13M-435IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),61,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,3171.48
988,asus,Asus ROG Strix SCAR 16 2023 G634JZ-N4062WS Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),83,intel,core i9,24,32,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,14559.48
989,msi,MSI Modern 14 C13M-436IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),58,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2807.48
990,msi,MSI Modern 14 C13M-437IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),56,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,2131.48
991,hp,HP Spectre x360 14-ef0075TU Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11),73,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,True,13.5,3000,2000,windows,1,8059.947999999999
992,asus,Asus Vivobook Flip 14 2023 TN3402YAB-LZ522WS Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),68,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,True,14.0,1920,1200,windows,1,2859.48
993,msi,MSI Katana 15 B13VFK-296IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),76,intel,core i7,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,6239.48
994,asus,Asus Zenbook 14 OLED 2023 UM3402YA-KM551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB SSD/ Win11 Home),68,amd,ryzen 5,6,12,16,SSD,1024,No secondary storage,0,amd,integrated,False,14.0,2880,1800,windows,1,4055.48
995,asus,Asus Vivobook 16 2023 M1605YA-MB551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB SSD/ Win11 Home),65,amd,ryzen 5,6,12,16,SSD,1024,No secondary storage,0,amd,integrated,False,16.0,1920,1200,windows,1,3483.48
996,asus,Asus Vivobook 16 2023 M1605YA-MB541WS Laptop (Ryzen 5 7530U / 16GB/ 512GB SSD/ Win11 Home),64,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,16.0,1920,1200,windows,1,3119.48
